DATE,SITE,SECCHI,TYPE,MODEL,MONTH,decimaldate
1998-10-30,1,130,INSITU,0,10,1998.83
1998-12-01,2,75,INSITU,0,12,1998.92
1998-12-18,3,75,INSITU,0,12,1998.97
1999-01-28,4,160,INSITU,0,1,1999.08
1999-02-25,5,60,INSITU,0,2,1999.15
1999-03-31,6,110,INSITU,0,3,1999.25
1999-04-28,7,100,INSITU,0,4,1999.32
1999-05-25,8,70,INSITU,0,5,1999.4
1999-06-30,9,NA,INSITU,0,6,1999.5
1999-07-31,10,30,INSITU,0,7,1999.58
1999-09-09,11,20,INSITU,0,9,1999.69
1999-09-29,12,70,INSITU,0,9,1999.75
1999-11-03,13,60,INSITU,0,11,1999.84
1999-11-30,14,180,INSITU,0,11,1999.92
1999-12-02,15,70,INSITU,0,12,1999.92
2000-01-27,16,105,INSITU,0,1,2000.07
2000-02-24,17,140,INSITU,0,2,2000.15
2000-03-27,1,125,INSITU,0,3,2000.24
2000-04-25,2,110,INSITU,0,4,2000.32
2000-06-28,3,88,INSITU,0,6,2000.49
2000-07-25,4,49,INSITU,0,7,2000.57
2000-10-10,5,123,INSITU,0,10,2000.78
2000-11-08,6,138,INSITU,0,11,2000.86
2000-12-06,7,134,INSITU,0,12,2000.93
2001-02-07,8,70,INSITU,0,2,2001.11
2001-03-08,9,118,INSITU,0,3,2001.19
2001-04-05,10,NA,INSITU,0,4,2001.26
2001-05-02,11,167,INSITU,0,5,2001.34
2001-06-04,12,86,INSITU,0,6,2001.43
2001-08-15,13,55,INSITU,0,8,2001.62
2001-09-12,14,59,INSITU,0,9,2001.7
2001-10-12,15,123,INSITU,0,10,2001.78
2001-11-14,16,77,INSITU,0,11,2001.87
2001-12-10,17,159,INSITU,0,12,2001.94
2002-01-22,1,138,INSITU,0,1,2002.06
2002-02-21,2,140,INSITU,0,2,2002.14
2002-03-26,3,118,INSITU,0,3,2002.23
2002-04-24,4,135,INSITU,0,4,2002.31
2002-05-21,5,75,INSITU,0,5,2002.39
2002-06-21,6,66,INSITU,0,6,2002.47
2002-07-22,7,49,INSITU,0,7,2002.56
2002-08-20,8,78,INSITU,0,8,2002.64
2002-09-30,9,108,INSITU,0,9,2002.75
2002-10-17,10,135,INSITU,0,10,2002.8
2002-11-19,11,58,INSITU,0,11,2002.89
2002-12-17,12,165,INSITU,0,12,2002.96
2003-04-14,13,58,INSITU,0,4,2003.29
2003-06-27,14,72,INSITU,0,6,2003.49
2003-07-28,15,78,INSITU,0,7,2003.57
2003-08-27,16,76,INSITU,0,8,2003.66
2003-11-07,17,103,INSITU,0,11,2003.85
2003-12-09,1,142,INSITU,0,12,2003.94
2004-02-20,2,NA,INSITU,0,2,2004.14
2004-04-16,3,NA,INSITU,0,4,2004.29
2004-06-29,4,52,INSITU,0,6,2004.5
2004-07-30,5,47,INSITU,0,7,2004.58
2004-08-26,6,75,INSITU,0,8,2004.65
2004-09-30,7,109,INSITU,0,9,2004.75
2004-10-26,8,200,INSITU,0,10,2004.82
2004-11-10,9,NA,INSITU,0,11,2004.86
2004-12-08,10,181,INSITU,0,12,2004.94
2005-02-09,11,NA,INSITU,0,2,2005.11
2005-03-22,12,NA,INSITU,0,3,2005.22
2005-04-18,13,133,INSITU,0,4,2005.3
2005-05-18,14,NA,INSITU,0,5,2005.38
2005-05-19,15,130,INSITU,0,5,2005.38
2005-06-21,16,93,INSITU,0,6,2005.47
2005-07-20,17,81,INSITU,0,7,2005.55
2005-09-01,1,64,INSITU,0,9,2005.67
2005-09-28,2,81,INSITU,0,9,2005.74
2005-09-29,3,NA,INSITU,0,9,2005.75
2005-11-01,4,122,INSITU,0,11,2005.84
2005-11-15,5,94,INSITU,0,11,2005.88
2005-12-12,6,NA,INSITU,0,12,2005.95
2006-03-29,7,140,INSITU,0,3,2006.24
2006-04-27,8,137,INSITU,0,4,2006.32
2006-05-23,9,69,INSITU,0,5,2006.39
2006-05-24,10,NA,INSITU,0,5,2006.4
2006-06-23,11,61,INSITU,0,6,2006.48
2006-07-24,12,91,INSITU,0,7,2006.56
2006-08-22,13,79,INSITU,0,8,2006.64
2006-09-19,14,109,INSITU,0,9,2006.72
2006-11-06,15,NA,INSITU,0,11,2006.85
2007-02-27,16,128,INSITU,0,2,2007.16
2007-02-28,17,NA,INSITU,0,2,2007.16
2007-03-28,1,NA,INSITU,0,3,2007.24
2007-04-27,2,124,INSITU,0,4,2007.32
2007-05-29,3,76,INSITU,0,5,2007.41
2007-06-27,4,61,INSITU,0,6,2007.49
2007-07-27,5,64,INSITU,0,7,2007.57
2007-08-27,6,91,INSITU,0,8,2007.66
2007-09-25,7,74,INSITU,0,9,2007.73
2007-10-24,8,91,INSITU,0,10,2007.81
2007-11-06,9,132,INSITU,0,11,2007.85
2008-02-20,10,152,INSITU,0,2,2008.14
2008-03-19,11,97,INSITU,0,3,2008.22
2008-04-15,12,185,INSITU,0,4,2008.29
2008-05-15,13,127,INSITU,0,5,2008.37
2008-07-16,14,58,INSITU,0,7,2008.54
2008-10-10,15,64,INSITU,0,10,2008.78
2009-04-23,16,155,INSITU,0,4,2009.31
2009-12-01,17,112,INSITU,0,12,2009.92
2010-05-25,1,102,INSITU,0,5,2010.4
2011-03-01,2,NA,INSITU,0,3,2011.16
2011-04-29,3,122,INSITU,0,4,2011.33
2011-07-27,4,70,INSITU,0,7,2011.57
2011-10-10,5,NA,INSITU,0,10,2011.78
2011-10-24,6,185,INSITU,0,10,2011.81
2012-01-05,7,184,INSITU,0,1,2012.01
2012-04-04,8,190,INSITU,0,4,2012.26
2012-07-16,9,80,INSITU,0,7,2012.54
2012-10-01,10,NA,INSITU,0,10,2012.75
2012-11-12,11,146,INSITU,0,11,2012.87
2013-04-08,12,NA,INSITU,0,4,2013.27
2013-04-09,13,140,INSITU,0,4,2013.27
2013-08-05,14,65,INSITU,0,8,2013.6
2013-10-03,15,110,INSITU,0,10,2013.76
2013-12-16,16,200,INSITU,0,12,2013.96
2014-03-27,17,160,INSITU,0,3,2014.24
2014-06-11,1,75,INSITU,0,6,2014.44
2014-09-22,2,114,INSITU,0,9,2014.73
2014-12-05,3,129,INSITU,0,12,2014.93
2015-04-16,4,NA,INSITU,0,4,2015.29
2015-06-16,5,74,INSITU,0,6,2015.46
2015-10-13,6,91,INSITU,0,10,2015.78
2015-11-10,7,86,INSITU,0,11,2015.86
2016-02-21,8,150,INSITU,0,2,2016.14
2016-08-17,9,61,INSITU,0,8,2016.63
2016-10-18,10,110,INSITU,0,10,2016.8
2016-12-13,11,130,INSITU,0,12,2016.95
2017-04-26,12,100,INSITU,0,4,2017.32
2017-04-27,13,NA,INSITU,0,4,2017.32
2017-08-21,14,115,INSITU,0,8,2017.64
2017-12-04,15,NA,INSITU,0,12,2017.93
2017-12-05,16,150,INSITU,0,12,2017.93
2018-04-27,17,135,INSITU,0,4,2018.32
2018-09-07,1,75,INSITU,0,9,2018.69
2018-10-08,2,145,INSITU,0,10,2018.77
2019-05-01,3,110,INSITU,0,5,2019.33
2019-07-15,4,108,INSITU,0,7,2019.54
2019-10-14,5,103,INSITU,0,10,2019.79
2019-10-15,6,NA,INSITU,0,10,2019.79
2020-01-23,7,140,INSITU,0,1,2020.06
1992-07-28,8,50,INSITU,0,7,1992.57
1992-08-25,9,40,INSITU,0,8,1992.65
1992-09-28,10,50,INSITU,0,9,1992.74
1992-10-06,11,50,INSITU,0,10,1992.77
1992-10-26,12,60,INSITU,0,10,1992.82
1992-11-17,13,60,INSITU,0,11,1992.88
1992-12-15,14,90,INSITU,0,12,1992.96
1993-01-26,15,100,INSITU,0,1,1993.07
1993-02-23,16,110,INSITU,0,2,1993.15
1993-03-23,17,90,INSITU,0,3,1993.23
1993-04-27,1,70,INSITU,0,4,1993.32
1993-05-25,2,40,INSITU,0,5,1993.4
1993-06-26,3,25,INSITU,0,6,1993.49
1993-07-27,4,35,INSITU,0,7,1993.57
1993-08-24,5,40,INSITU,0,8,1993.65
1993-10-01,6,50,INSITU,0,10,1993.75
1993-11-05,7,110,INSITU,0,11,1993.85
1993-12-03,8,NA,INSITU,0,12,1993.92
1994-01-28,9,NA,INSITU,0,1,1994.08
1994-02-25,10,50,INSITU,0,2,1994.15
1994-03-31,11,50,INSITU,0,3,1994.25
1994-04-29,12,50,INSITU,0,4,1994.33
1994-05-01,13,50,INSITU,0,5,1994.33
1994-06-01,14,50,INSITU,0,6,1994.42
1994-06-28,15,40,INSITU,0,6,1994.49
1994-07-26,16,32,INSITU,0,7,1994.57
1994-08-30,17,40,INSITU,0,8,1994.66
1994-09-28,1,50,INSITU,0,9,1994.74
1994-10-27,2,80,INSITU,0,10,1994.82
1994-11-29,3,80,INSITU,0,11,1994.91
1994-12-01,4,NA,INSITU,0,12,1994.92
1995-01-13,5,NA,INSITU,0,1,1995.04
1995-02-23,6,NA,INSITU,0,2,1995.15
1995-03-23,7,NA,INSITU,0,3,1995.23
1995-04-20,8,NA,INSITU,0,4,1995.3
1995-05-25,9,NA,INSITU,0,5,1995.4
1995-06-20,10,NA,INSITU,0,6,1995.47
1995-07-19,11,NA,INSITU,0,7,1995.55
1995-08-23,12,65,INSITU,0,8,1995.64
1995-09-15,13,81,INSITU,0,9,1995.71
1995-10-13,14,117,INSITU,0,10,1995.78
1995-11-01,15,84,INSITU,0,11,1995.84
1995-11-30,16,NA,INSITU,0,11,1995.92
1996-01-01,17,NA,INSITU,0,1,1996
1996-02-01,1,NA,INSITU,0,2,1996.09
1996-03-01,2,NA,INSITU,0,3,1996.17
1996-04-25,3,91,INSITU,0,4,1996.32
1996-05-01,4,NA,INSITU,0,5,1996.33
1996-06-10,5,49,INSITU,0,6,1996.44
1996-07-22,6,41,INSITU,0,7,1996.56
1996-08-26,7,NA,INSITU,0,8,1996.65
1996-09-01,8,NA,INSITU,0,9,1996.67
1996-10-10,9,33,INSITU,0,10,1996.78
1996-11-21,10,53,INSITU,0,11,1996.89
1996-12-01,11,NA,INSITU,0,12,1996.92
1997-01-22,12,NA,INSITU,0,1,1997.06
1997-02-01,13,32,INSITU,0,2,1997.09
1997-03-26,14,NA,INSITU,0,3,1997.23
1997-04-30,15,105,INSITU,0,4,1997.33
1997-05-30,16,40,INSITU,0,5,1997.41
1997-06-27,17,24,INSITU,0,6,1997.49
2018-09-06,1,35,INSITU,0,9,2018.68
2018-10-08,2,35,INSITU,0,10,2018.77
2019-05-01,3,55,INSITU,0,5,2019.33
2019-07-15,4,30,INSITU,0,7,2019.54
1992-07-28,5,60,INSITU,0,7,1992.57
1992-08-25,6,50,INSITU,0,8,1992.65
1992-09-28,7,50,INSITU,0,9,1992.74
1992-10-06,8,50,INSITU,0,10,1992.77
1992-10-26,9,50,INSITU,0,10,1992.82
1992-11-17,10,NA,INSITU,0,11,1992.88
1992-12-15,11,100,INSITU,0,12,1992.96
1993-01-26,12,100,INSITU,0,1,1993.07
1993-02-23,13,110,INSITU,0,2,1993.15
1993-03-23,14,90,INSITU,0,3,1993.23
1993-04-27,15,70,INSITU,0,4,1993.32
1993-05-25,16,40,INSITU,0,5,1993.4
1993-06-26,17,35,INSITU,0,6,1993.49
1993-07-27,1,30,INSITU,0,7,1993.57
1993-08-24,2,30,INSITU,0,8,1993.65
1993-10-01,3,40,INSITU,0,10,1993.75
1993-11-05,4,80,INSITU,0,11,1993.85
1993-12-03,5,90,INSITU,0,12,1993.92
1994-01-28,6,40,INSITU,0,1,1994.08
1994-02-25,7,50,INSITU,0,2,1994.15
1994-03-31,8,55,INSITU,0,3,1994.25
1994-04-29,9,50,INSITU,0,4,1994.33
1994-06-01,10,NA,INSITU,0,6,1994.42
1994-06-28,11,30,INSITU,0,6,1994.49
1994-07-26,12,38,INSITU,0,7,1994.57
1994-08-30,13,30,INSITU,0,8,1994.66
1994-09-28,14,40,INSITU,0,9,1994.74
1994-10-27,15,70,INSITU,0,10,1994.82
1994-11-29,16,45,INSITU,0,11,1994.91
1994-12-01,17,NA,INSITU,0,12,1994.92
1995-01-13,1,80,INSITU,0,1,1995.04
1995-02-23,2,NA,INSITU,0,2,1995.15
1995-03-23,3,NA,INSITU,0,3,1995.23
1995-04-20,4,NA,INSITU,0,4,1995.3
1995-05-25,5,NA,INSITU,0,5,1995.4
1995-06-20,6,NA,INSITU,0,6,1995.47
1995-07-19,7,NA,INSITU,0,7,1995.55
1995-08-23,8,36,INSITU,0,8,1995.64
1995-09-15,9,49,INSITU,0,9,1995.71
1995-10-13,10,74,INSITU,0,10,1995.78
1995-11-01,11,77,INSITU,0,11,1995.84
1995-11-30,12,98,INSITU,0,11,1995.92
1996-01-01,13,NA,INSITU,0,1,1996
1996-02-01,14,NA,INSITU,0,2,1996.09
1996-03-01,15,NA,INSITU,0,3,1996.17
1996-04-25,16,56,INSITU,0,4,1996.32
1996-05-01,17,NA,INSITU,0,5,1996.33
1996-06-10,1,48,INSITU,0,6,1996.44
1996-07-22,2,35,INSITU,0,7,1996.56
1996-08-26,3,NA,INSITU,0,8,1996.65
1996-09-01,4,NA,INSITU,0,9,1996.67
1996-10-10,5,30,INSITU,0,10,1996.78
1996-11-21,6,57,INSITU,0,11,1996.89
1996-12-01,7,NA,INSITU,0,12,1996.92
1997-01-22,8,NA,INSITU,0,1,1997.06
1997-02-01,9,68,INSITU,0,2,1997.09
1997-03-26,10,NA,INSITU,0,3,1997.23
1997-04-30,11,67,INSITU,0,4,1997.33
1997-05-30,12,73,INSITU,0,5,1997.41
1997-06-27,13,40,INSITU,0,6,1997.49
1997-07-31,14,41,INSITU,0,7,1997.58
1997-08-29,15,36,INSITU,0,8,1997.66
1997-10-01,16,36,INSITU,0,10,1997.75
1997-11-11,17,83,INSITU,0,11,1997.86
1997-11-25,1,86,INSITU,0,11,1997.9
1997-12-10,2,NA,INSITU,0,12,1997.94
1998-01-29,3,32,INSITU,0,1,1998.08
1998-02-26,4,35,INSITU,0,2,1998.16
1998-03-25,5,90,INSITU,0,3,1998.23
1998-04-22,6,50,INSITU,0,4,1998.31
1998-05-01,7,40,INSITU,0,5,1998.33
1998-05-28,8,40,INSITU,0,5,1998.41
1998-06-01,9,30,INSITU,0,6,1998.42
1998-06-30,10,30,INSITU,0,6,1998.5
1998-07-01,11,61,INSITU,0,7,1998.5
1998-08-25,12,45,INSITU,0,8,1998.65
1998-09-30,13,32,INSITU,0,9,1998.75
1998-10-30,14,71,INSITU,0,10,1998.83
1998-12-01,15,60,INSITU,0,12,1998.92
1998-12-18,16,70,INSITU,0,12,1998.97
1999-01-28,17,60,INSITU,0,1,1999.08
1999-02-25,1,102,INSITU,0,2,1999.15
1999-03-31,2,59,INSITU,0,3,1999.25
1999-04-28,3,50,INSITU,0,4,1999.32
1999-05-25,4,76,INSITU,0,5,1999.4
1999-06-30,5,NA,INSITU,0,6,1999.5
1999-07-31,6,55,INSITU,0,7,1999.58
1999-09-09,7,30,INSITU,0,9,1999.69
1999-09-29,8,70,INSITU,0,9,1999.75
1999-11-03,9,75,INSITU,0,11,1999.84
1999-11-30,10,75,INSITU,0,11,1999.92
1999-12-02,11,82,INSITU,0,12,1999.92
2000-01-27,12,98,INSITU,0,1,2000.07
2000-02-24,13,58,INSITU,0,2,2000.15
2000-03-27,14,90,INSITU,0,3,2000.24
2000-04-25,15,85,INSITU,0,4,2000.32
2000-06-28,16,29,INSITU,0,6,2000.49
2000-07-25,17,NA,INSITU,0,7,2000.57
2000-10-10,1,63,INSITU,0,10,2000.78
2000-11-08,2,108,INSITU,0,11,2000.86
2000-12-06,3,95,INSITU,0,12,2000.93
2001-02-07,4,92,INSITU,0,2,2001.11
2001-03-08,5,90,INSITU,0,3,2001.19
2001-04-05,6,82,INSITU,0,4,2001.26
2001-05-02,7,69,INSITU,0,5,2001.34
2001-06-04,8,62,INSITU,0,6,2001.43
2001-08-15,9,44,INSITU,0,8,2001.62
2001-09-12,10,63,INSITU,0,9,2001.7
2001-10-12,11,68,INSITU,0,10,2001.78
2001-11-14,12,99,INSITU,0,11,2001.87
2001-12-10,13,119,INSITU,0,12,2001.94
2002-01-22,14,63,INSITU,0,1,2002.06
2002-02-21,15,3,INSITU,0,2,2002.14
2002-03-26,16,100,INSITU,0,3,2002.23
2002-04-24,17,53,INSITU,0,4,2002.31
2002-05-21,1,60,INSITU,0,5,2002.39
2002-06-21,2,46,INSITU,0,6,2002.47
2002-07-22,3,36,INSITU,0,7,2002.56
2002-08-20,4,40,INSITU,0,8,2002.64
2002-09-30,5,63,INSITU,0,9,2002.75
2002-10-17,6,35,INSITU,0,10,2002.8
2002-11-19,7,NA,INSITU,0,11,2002.89
2002-12-17,8,69,INSITU,0,12,2002.96
2003-04-14,9,43,INSITU,0,4,2003.29
2003-06-27,10,41,INSITU,0,6,2003.49
2003-07-28,11,NA,INSITU,0,7,2003.57
2003-08-27,12,31,INSITU,0,8,2003.66
2003-11-07,13,51,INSITU,0,11,2003.85
2003-12-09,14,NA,INSITU,0,12,2003.94
2004-02-20,15,69,INSITU,0,2,2004.14
1992-07-28,16,40,INSITU,0,7,1992.57
1992-08-25,17,50,INSITU,0,8,1992.65
1992-09-28,1,60,INSITU,0,9,1992.74
1992-10-06,2,60,INSITU,0,10,1992.77
1992-10-26,3,60,INSITU,0,10,1992.82
1992-11-17,4,80,INSITU,0,11,1992.88
1992-12-15,5,100,INSITU,0,12,1992.96
1993-01-26,6,110,INSITU,0,1,1993.07
1993-02-23,7,100,INSITU,0,2,1993.15
1993-03-23,8,90,INSITU,0,3,1993.23
1993-04-27,9,80,INSITU,0,4,1993.32
1993-05-25,10,50,INSITU,0,5,1993.4
1993-06-26,11,30,INSITU,0,6,1993.49
1993-07-27,12,35,INSITU,0,7,1993.57
1993-08-24,13,40,INSITU,0,8,1993.65
1993-10-01,14,30,INSITU,0,10,1993.75
1993-11-05,15,75,INSITU,0,11,1993.85
1993-12-03,16,70,INSITU,0,12,1993.92
1994-01-28,17,50,INSITU,0,1,1994.08
1994-02-25,1,55,INSITU,0,2,1994.15
1994-03-31,2,60,INSITU,0,3,1994.25
1994-04-29,3,70,INSITU,0,4,1994.33
1994-05-01,4,50,INSITU,0,5,1994.33
1994-06-01,5,50,INSITU,0,6,1994.42
1994-06-28,6,40,INSITU,0,6,1994.49
1994-07-26,7,40,INSITU,0,7,1994.57
1994-08-30,8,40,INSITU,0,8,1994.66
1994-09-28,9,30,INSITU,0,9,1994.74
1994-10-27,10,80,INSITU,0,10,1994.82
1994-11-29,11,60,INSITU,0,11,1994.91
1994-12-01,12,NA,INSITU,0,12,1994.92
1995-01-13,13,90,INSITU,0,1,1995.04
1995-02-23,14,NA,INSITU,0,2,1995.15
1995-03-23,15,NA,INSITU,0,3,1995.23
1995-04-20,16,NA,INSITU,0,4,1995.3
1995-05-25,17,NA,INSITU,0,5,1995.4
1995-06-20,1,NA,INSITU,0,6,1995.47
1995-07-19,2,NA,INSITU,0,7,1995.55
1995-08-23,3,5,INSITU,0,8,1995.64
1995-09-15,4,72,INSITU,0,9,1995.71
1995-10-13,5,95,INSITU,0,10,1995.78
1995-11-01,6,94,INSITU,0,11,1995.84
1995-11-30,7,100,INSITU,0,11,1995.92
1996-01-01,8,NA,INSITU,0,1,1996
1996-02-01,9,NA,INSITU,0,2,1996.09
1996-03-01,10,NA,INSITU,0,3,1996.17
1996-04-25,11,67,INSITU,0,4,1996.32
1996-05-01,12,NA,INSITU,0,5,1996.33
1996-06-10,13,52,INSITU,0,6,1996.44
1996-07-22,14,57,INSITU,0,7,1996.56
1996-08-26,15,NA,INSITU,0,8,1996.65
1996-09-01,16,NA,INSITU,0,9,1996.67
1996-10-10,17,31,INSITU,0,10,1996.78
1996-11-21,1,70,INSITU,0,11,1996.89
1996-12-01,2,NA,INSITU,0,12,1996.92
1997-01-22,3,NA,INSITU,0,1,1997.06
1997-02-01,4,68,INSITU,0,2,1997.09
1997-03-26,5,NA,INSITU,0,3,1997.23
1997-04-30,6,77,INSITU,0,4,1997.33
1997-05-30,7,46,INSITU,0,5,1997.41
1997-06-27,8,32,INSITU,0,6,1997.49
1997-07-31,9,46,INSITU,0,7,1997.58
1997-08-29,10,55,INSITU,0,8,1997.66
1997-10-01,11,36,INSITU,0,10,1997.75
1997-11-11,12,70,INSITU,0,11,1997.86
1997-11-25,13,102,INSITU,0,11,1997.9
1997-12-10,14,125,INSITU,0,12,1997.94
1998-01-29,15,35,INSITU,0,1,1998.08
1998-02-26,16,25,INSITU,0,2,1998.16
1998-03-25,17,95,INSITU,0,3,1998.23
1998-04-22,1,70,INSITU,0,4,1998.31
1998-05-01,2,50,INSITU,0,5,1998.33
1998-05-28,3,50,INSITU,0,5,1998.41
1998-06-01,4,30,INSITU,0,6,1998.42
1998-06-30,5,30,INSITU,0,6,1998.5
1998-07-01,6,31,INSITU,0,7,1998.5
1998-08-25,7,40,INSITU,0,8,1998.65
1998-09-30,8,38,INSITU,0,9,1998.75
1998-10-30,9,87,INSITU,0,10,1998.83
1998-12-01,10,55,INSITU,0,12,1998.92
1998-12-18,11,85,INSITU,0,12,1998.97
1999-01-28,12,68,INSITU,0,1,1999.08
1999-02-25,13,126,INSITU,0,2,1999.15
1999-03-31,14,94,INSITU,0,3,1999.25
1999-04-28,15,57,INSITU,0,4,1999.32
1999-05-25,16,78,INSITU,0,5,1999.4
1999-06-30,17,NA,INSITU,0,6,1999.5
1999-07-31,1,50,INSITU,0,7,1999.58
1999-09-09,2,25,INSITU,0,9,1999.69
1999-09-29,3,83,INSITU,0,9,1999.75
1999-11-03,4,74,INSITU,0,11,1999.84
1999-11-30,5,95,INSITU,0,11,1999.92
1999-12-02,6,90,INSITU,0,12,1999.92
2000-01-27,7,80,INSITU,0,1,2000.07
2000-02-24,8,76,INSITU,0,2,2000.15
2000-03-27,9,88,INSITU,0,3,2000.24
2000-04-25,10,80,INSITU,0,4,2000.32
2000-06-28,11,32,INSITU,0,6,2000.49
2000-07-25,12,39,INSITU,0,7,2000.57
2000-10-10,13,71,INSITU,0,10,2000.78
2000-11-08,14,63,INSITU,0,11,2000.86
2000-12-06,15,169,INSITU,0,12,2000.93
2001-02-07,16,108,INSITU,0,2,2001.11
2001-03-08,17,93,INSITU,0,3,2001.19
2001-04-05,1,86,INSITU,0,4,2001.26
2001-05-02,2,83,INSITU,0,5,2001.34
2001-06-04,3,63,INSITU,0,6,2001.43
2001-08-15,4,52,INSITU,0,8,2001.62
2001-09-12,5,64,INSITU,0,9,2001.7
2001-10-12,6,71,INSITU,0,10,2001.78
2001-11-14,7,70,INSITU,0,11,2001.87
2001-12-10,8,260,INSITU,0,12,2001.94
2002-01-22,9,80,INSITU,0,1,2002.06
2002-02-21,10,130,INSITU,0,2,2002.14
2002-03-26,11,75,INSITU,0,3,2002.23
2002-04-24,12,48,INSITU,0,4,2002.31
2002-05-21,13,77,INSITU,0,5,2002.39
2002-06-21,14,57,INSITU,0,6,2002.47
2002-07-22,15,21,INSITU,0,7,2002.56
2002-08-20,16,1.2,INSITU,0,8,2002.64
2002-09-30,17,98,INSITU,0,9,2002.75
2002-10-17,1,42,INSITU,0,10,2002.8
2002-11-19,2,45,INSITU,0,11,2002.89
2002-12-17,3,86,INSITU,0,12,2002.96
2003-04-14,4,42,INSITU,0,4,2003.29
2003-06-27,5,32,INSITU,0,6,2003.49
2003-07-28,6,36,INSITU,0,7,2003.57
2003-08-27,7,20,INSITU,0,8,2003.66
2003-11-07,8,43,INSITU,0,11,2003.85
2003-12-09,9,100,INSITU,0,12,2003.94
2004-02-20,10,91,INSITU,0,2,2004.14
2004-04-16,11,39,INSITU,0,4,2004.29
2004-06-29,12,28,INSITU,0,6,2004.5
2004-07-30,13,260,INSITU,0,7,2004.58
2004-08-26,14,36,INSITU,0,8,2004.65
2004-09-30,15,60,INSITU,0,9,2004.75
2004-10-26,16,83,INSITU,0,10,2004.82
2004-11-10,17,127,INSITU,0,11,2004.86
2004-12-08,1,108,INSITU,0,12,2004.94
2005-02-09,2,NA,INSITU,0,2,2005.11
2005-03-22,3,112,INSITU,0,3,2005.22
2005-04-18,4,89,INSITU,0,4,2005.3
2005-05-18,5,56,INSITU,0,5,2005.38
2005-06-21,6,51,INSITU,0,6,2005.47
2005-07-20,7,33,INSITU,0,7,2005.55
2005-09-01,8,33,INSITU,0,9,2005.67
2005-09-29,9,51,INSITU,0,9,2005.75
2005-10-31,10,104,INSITU,0,10,2005.83
2005-11-16,11,46,INSITU,0,11,2005.88
2005-12-12,12,NA,INSITU,0,12,2005.95
2006-03-28,13,86,INSITU,0,3,2006.24
2006-04-25,14,71,INSITU,0,4,2006.32
2006-05-23,15,NA,INSITU,0,5,2006.39
2006-05-24,16,41,INSITU,0,5,2006.4
2006-06-22,17,48,INSITU,0,6,2006.48
2006-07-21,1,30,INSITU,0,7,2006.55
2006-08-21,2,30,INSITU,0,8,2006.64
2006-09-18,3,64,INSITU,0,9,2006.72
2006-11-03,4,58,INSITU,0,11,2006.84
2006-12-05,5,NA,INSITU,0,12,2006.93
2007-02-28,6,107,INSITU,0,2,2007.16
2007-03-29,7,71,INSITU,0,3,2007.24
2007-04-26,8,33,INSITU,0,4,2007.32
2007-05-30,9,64,INSITU,0,5,2007.41
2007-06-26,10,38,INSITU,0,6,2007.49
2007-07-26,11,18,INSITU,0,7,2007.57
2007-08-24,12,43,INSITU,0,8,2007.65
2007-09-24,13,43,INSITU,0,9,2007.73
2007-10-23,14,53,INSITU,0,10,2007.81
2007-11-07,15,64,INSITU,0,11,2007.85
2008-02-19,16,53,INSITU,0,2,2008.14
2008-03-18,17,66,INSITU,0,3,2008.21
2008-04-16,1,79,INSITU,0,4,2008.29
2008-05-13,2,NA,INSITU,0,5,2008.37
2008-07-15,3,NA,INSITU,0,7,2008.54
2008-10-09,4,58,INSITU,0,10,2008.77
2009-04-23,5,NA,INSITU,0,4,2009.31
2009-12-01,6,NA,INSITU,0,12,2009.92
2009-12-03,7,46,INSITU,0,12,2009.92
2010-05-24,8,38,INSITU,0,5,2010.4
2010-05-25,9,NA,INSITU,0,5,2010.4
2011-07-27,10,46,INSITU,0,7,2011.57
2011-10-10,11,53,INSITU,0,10,2011.78
2012-01-05,12,137,INSITU,0,1,2012.01
2012-04-04,13,109,INSITU,0,4,2012.26
2012-07-16,14,33,INSITU,0,7,2012.54
2012-10-01,15,NA,INSITU,0,10,2012.75
2012-11-12,16,65,INSITU,0,11,2012.87
2013-04-08,17,60,INSITU,0,4,2013.27
2013-04-09,1,NA,INSITU,0,4,2013.27
2013-08-05,2,30,INSITU,0,8,2013.6
2013-10-03,3,45,INSITU,0,10,2013.76
2013-12-16,4,65,INSITU,0,12,2013.96
2014-03-27,5,100,INSITU,0,3,2014.24
2014-06-11,6,40,INSITU,0,6,2014.44
2014-09-22,7,40,INSITU,0,9,2014.73
2014-12-05,8,80,INSITU,0,12,2014.93
2015-04-16,9,65,INSITU,0,4,2015.29
2015-06-16,10,35,INSITU,0,6,2015.46
2015-10-13,11,40,INSITU,0,10,2015.78
2015-11-10,12,55,INSITU,0,11,2015.86
2016-02-21,13,102,INSITU,0,2,2016.14
2016-08-17,14,53,INSITU,0,8,2016.63
2016-10-18,15,45,INSITU,0,10,2016.8
2016-12-13,16,60,INSITU,0,12,2016.95
2017-04-26,17,NA,INSITU,0,4,2017.32
2017-04-27,1,50,INSITU,0,4,2017.32
2017-08-21,2,35,INSITU,0,8,2017.64
2017-12-04,3,55,INSITU,0,12,2017.93
2018-04-26,4,88,INSITU,0,4,2018.32
2018-09-06,5,NA,INSITU,0,9,2018.68
2018-10-08,6,NA,INSITU,0,10,2018.77
2019-05-01,7,NA,INSITU,0,5,2019.33
2019-07-15,8,NA,INSITU,0,7,2019.54
2019-10-15,9,25,INSITU,0,10,2019.79
2020-01-23,10,90,INSITU,0,1,2020.06
